fx_Unnamed: 0,fx_Date,fx_Time,fx_Round,fx_Day,fx_Venue,fx_Result,fx_GF,fx_GA,fx_Team,fx_Opponent,fx_Possession,fx_Formation,fx_Transfers - Home,fx_Shots,fx_SoT%,fx_G/SoT,fx_Avg. Distance of Shots,fx_FK Shots,fx_PK,fx_SoT Against,fx_Save%,fx_Clean Sheet,fx_PK Allowed,fx_# Defensive Actions OPA,fx_Live Passes,fx_Passes Completed,fx_Passes Under Pressure,fx_Ground Passes,fx_High Passes,fx_Shot-Creating Actions,fx_Presses (Applied),fx_Successful Dribbles,fx_Red Cards,fx_Yellow Cards,fx_Fouls,fx_Own Goals,fx_Aerial Battles Won (%),fx_kickoff,fx_team_norm,fx_side,epl_Unnamed: 0,epl_h_a,epl_xG,epl_xGA,epl_npxG,epl_npxGA,epl_deep,epl_deep_allowed,epl_scored,epl_missed,epl_xpts,epl_result,epl_date,epl_wins,epl_draws,epl_loses,epl_pts,epl_npxGD,epl_teamId,epl_ppda_cal,epl_allowed_ppda,epl_matchtime,epl_tot_points,epl_round,epl_tot_goal,epl_tot_con,epl_Referee.x,epl_HS.x,epl_HST.x,epl_HF.x,epl_HC.x,epl_HY.x,epl_HR.x,epl_AS.x,epl_AST.x,epl_AF.x,epl_AC.x,epl_AY.x,epl_AR.x,epl_B365H.x,epl_B365D.x,epl_B365A.x,epl_HtrgPerc,epl_AtrgPerc,epl_matchDay,epl_kickoff,epl_team_norm,epl_side,_merge
14,26/10/2019,12:30,Matchweek 10,Sat,Home,W,3,0,Manchester City,Aston Villa,64,4-3-3,143.5,26,38.5,0.3,14.6,0,0,5,100.0,1,0,0,597,554,60,468,111,42,124,80.0,1,3,11,0,83.3,2019-10-26 12:30:00,man city,h,184,h,3.19004,0.980145,3.19004,0.980145,18,3,3,0,2.6551,w,10/26/2019 12:30,1,0,0,3,2.209895,Man City,8.083333333,26.7,12,22,10,32,9,G Scott,25,9,10,13,1,1,11,5,5,7,1,0,1.08,11,26,0.36,0.454545455,Sat,2019-10-26 12:30:00,man city,h,both
11,26/10/2019,15:00,Matchweek 10,Sat,Away,D,1,1,Sheffield United,West Ham,39,3-5-2,63.45,11,36.4,0.25,10.8,0,0,4,75.0,0,0,0,337,275,40,224,97,18,140,75.0,0,2,11,0,53.8,2019-10-26 15:00:00,sheffield united,a,188,a,1.16171,2.33891,1.16171,2.33891,7,9,1,1,0.4991,d,10/26/2019 15:00,0,1,0,1,-1.1772,Sheffield United,14.42857143,10.125,15,13,10,9,8,D Coote,12,4,7,10,2,0,10,4,10,4,2,0,2.1,3.5,3.5,0.333333333,0.4,Sat,2019-10-26 15:00:00,sheffield united,a,both
11,26/10/2019,15:00,Matchweek 10,Sat,Home,D,0,0,Watford,Bournemouth,40,3-5-2,50.4,7,42.9,0.0,18.5,0,0,5,100.0,1,0,0,336,272,80,199,111,8,161,50.0,0,5,17,0,43.5,2019-10-26 15:00:00,watford,h,189,h,0.674903,0.899526,0.674903,0.899526,5,3,0,0,1.1382,d,10/26/2019 15:00,0,1,0,1,-0.224623,Watford,13.15384615,9.368421053,15,5,10,5,21,M Dean,7,3,14,5,5,0,15,5,8,10,3,0,2.15,3.6,3.25,0.428571429,0.333333333,Sat,2019-10-26 15:00:00,watford,h,both
11,26/10/2019,15:00,Matchweek 10,Sat,Away,D,0,0,Bournemouth,Watford,60,4-4-2,46.99,15,33.3,0.0,20.3,2,0,3,100.0,1,0,0,506,456,81,397,96,25,147,59.1,0,3,10,0,56.5,2019-10-26 15:00:00,bournemouth,a,185,a,0.899526,0.674903,0.899526,0.674903,3,5,0,0,1.4985,d,10/26/2019 15:00,0,1,0,1,0.224623,Bournemouth,9.368421053,13.15384615,15,13,10,13,13,M Dean,7,3,14,5,5,0,15,5,8,10,3,0,2.15,3.6,3.25,0.428571429,0.333333333,Sat,2019-10-26 15:00:00,bournemouth,a,both
11,26/10/2019,15:00,Matchweek 10,Sat,Home,W,3,2,Brighton and Hove Albion,Everton,55,4-4-2,55.56,7,42.9,0.33,19.2,2,1,6,66.7,0,0,0,523,459,85,410,78,16,149,81.3,0,2,15,1,45.0,2019-10-26 15:00:00,brighton,h,186,h,1.15279,1.04723,0.391623,1.04723,4,7,3,2,1.4703,w,10/26/2019 15:00,1,0,0,3,-0.655607,Brighton,8.464285714,11.67857143,15,12,10,12,14,A Madley,8,4,12,0,2,0,10,6,12,5,1,0,2.9,3.25,2.5,0.5,0.6,Sat,2019-10-26 15:00:00,brighton,h,both
11,26/10/2019,15:00,Matchweek 10,Sat,Away,L,2,3,Everton,Brighton,45,4-2-3-1,106.6,10,60.0,0.17,15.5,0,0,3,33.3,0,1,0,409,369,84,313,82,15,173,27.3,0,1,15,1,55.0,2019-10-26 15:00:00,everton,a,187,a,1.04723,1.15279,1.04723,0.391623,7,4,2,3,1.1805,l,10/26/2019 15:00,0,0,1,0,0.655607,Everton,11.67857143,8.464285714,15,10,10,10,16,A Madley,8,4,12,0,2,0,10,6,12,5,1,0,2.9,3.25,2.5,0.5,0.6,Sat,2019-10-26 15:00:00,everton,a,both
11,26/10/2019,15:00,Matchweek 10,Sat,Home,D,1,1,West Ham United,Sheffield Utd,61,4-1-4-1,103.7,12,33.3,0.25,14.6,0,0,4,75.0,0,0,1,542,454,81,367,140,19,115,66.7,0,2,11,0,46.2,2019-10-26 15:00:00,west ham,h,190,h,2.33891,1.16171,2.33891,1.16171,9,7,1,1,2.303,d,10/26/2019 15:00,0,1,0,1,1.1772,West Ham,10.125,14.42857143,15,13,10,12,14,D Coote,12,4,7,10,2,0,10,4,10,4,2,0,2.1,3.5,3.5,0.333333333,0.4,Sat,2019-10-26 15:00:00,west ham,h,both
10,26/10/2019,17:30,Matchweek 10,Sat,Home,L,2,4,Burnley,Chelsea,37,4-4-2,21.47,13,38.5,0.4,14.5,0,0,7,42.9,0,0,0,376,301,96,236,106,19,211,73.7,0,3,10,0,48.5,2019-10-26 17:30:00,burnley,h,191,h,2.23494,0.988321,2.23494,0.988321,8,6,2,4,2.3316,l,10/26/2019 17:30,0,0,1,0,1.246619,Burnley,15.96,10.47368421,17,12,10,14,15,M Oliver,13,5,7,5,3,0,16,7,8,6,2,0,4.5,4,1.72,0.384615385,0.4375,Sat,2019-10-26 17:30:00,burnley,h,both
14,26/10/2019,17:30,Matchweek 10,Sat,Away,W,4,2,Chelsea,Burnley,63,4-2-3-1,40.5,16,43.8,0.57,18.3,1,0,5,60.0,0,0,0,654,599,81,494,93,22,204,68.4,0,2,10,0,51.5,2019-10-26 17:30:00,chelsea,a,192,a,0.988321,2.23494,0.988321,2.23494,6,8,4,2,0.495,w,10/26/2019 17:30,1,0,0,3,-1.246619,Chelsea,10.47368421,15.96,17,20,10,23,16,M Oliver,13,5,7,5,3,0,16,7,8,6,2,0,4.5,4,1.72,0.384615385,0.4375,Sat,2019-10-26 17:30:00,chelsea,a,both
10,27/10/2019,14:00,Matchweek 10,Sun,Home,D,1,1,Newcastle United,Wolves,44,3-4-3,60.66,13,15.4,0.5,16.1,0,0,5,80.0,0,0,0,383,343,74,285,122,21,126,57.9,1,2,9,0,55.6,2019-10-27 14:00:00,newcastle united,h,193,h,0.603104,1.93255,0.603104,1.93255,3,6,1,1,0.4095,d,10/27/2019 14:00,0,1,0,1,-1.329446,Newcastle United,38.625,9.6,14,9,10,6,15,K Friend,13,2,8,3,2,1,13,5,15,6,2,0,3,3.1,2.55,0.153846154,0.384615385,Sun,2019-10-27 14:00:00,newcastle united,h,both
19,27/10/2019,14:00,Matchweek 10,Sun,Away,D,1,1,Wolverhampton Wanderers,Newcastle Utd,57,3-5-2,105.0,14,35.7,0.2,15.9,0,0,2,50.0,0,0,0,522,470,82,393,108,25,113,66.7,0,2,18,0,44.4,2019-10-27 14:00:00,wolves,a,194,a,1.93255,0.603104,1.93255,0.603104,6,3,1,1,2.4102,d,10/27/2019 14:00,0,1,0,1,1.329446,Wolves,9.6,38.625,14,12,10,13,13,K Friend,13,2,8,3,2,1,13,5,15,6,2,0,3,3.1,2.55,0.153846154,0.384615385,Sun,2019-10-27 14:00:00,wolves,a,both
10,27/10/2019,16:30,Matchweek 10,Sun,Home,L,1,3,Norwich City,Manchester Utd,46,4-1-4-1,5.23,10,30.0,0.33,16.5,0,0,9,66.7,0,0,1,393,355,65,310,41,14,191,62.1,0,2,19,0,37.5,2019-10-27 16:30:00,norwich,h,199,h,0.8924,4.51232,0.8924,2.98998,6,6,1,3,0.0461,l,10/27/2019 16:30,0,0,1,0,-2.09758,Norwich,8.653846154,9.5,16,7,10,11,24,S Attwell,10,3,13,1,2,0,21,11,10,10,2,0,4.33,4,1.75,0.3,0.523809524,Sun,2019-10-27 16:30:00,norwich,h,both
13,27/10/2019,16:30,Matchweek 10,Sun,Away,W,3,1,Manchester United,Norwich City,54,4-2-3-1,200.5,19,47.4,0.33,17.1,1,0,3,66.7,0,0,0,469,427,82,366,65,27,147,61.8,0,2,11,0,62.5,2019-10-27 16:30:00,man utd,a,198,a,4.51232,0.8924,2.98998,0.8924,6,6,3,1,2.9315,w,10/27/2019 16:30,1,0,0,3,2.09758,Man Utd,9.5,8.653846154,16,13,10,13,10,S Attwell,10,3,13,1,2,0,21,11,10,10,2,0,4.33,4,1.75,0.3,0.523809524,Sun,2019-10-27 16:30:00,man utd,a,both
10,27/10/2019,16:30,Matchweek 10,Sun,Away,D,2,2,Crystal Palace,Arsenal,45,4-2-3-1,5.49,9,33.3,0.33,17.6,0,1,6,66.7,0,0,0,314,278,59,207,96,18,176,47.6,0,0,9,0,66.7,2019-10-27 16:30:00,crystal palace,a,196,a,1.77892,1.54014,1.01775,1.54014,1,8,2,2,1.6021,d,10/27/2019 16:30,0,1,0,1,-0.52239,Crystal Palace,26.3,7.666666667,16,15,10,10,12,M Atkinson,15,6,18,12,2,0,10,4,9,5,0,0,1.45,4.75,6.5,0.4,0.4,Sun,2019-10-27 16:30:00,crystal palace,a,both
13,27/10/2019,16:30,Matchweek 10,Sun,Home,D,2,2,Arsenal,Crystal Palace,55,4-4-2,137.5,15,40.0,0.33,14.5,1,0,3,66.7,0,1,1,400,367,96,319,78,22,174,58.3,0,2,19,0,33.3,2019-10-27 16:30:00,arsenal,h,195,h,1.54014,1.77892,1.54014,1.01775,8,1,2,2,1.1002,d,10/27/2019 16:30,0,1,0,1,0.52239,Arsenal,7.666666667,26.3,16,16,10,15,14,M Atkinson,15,6,18,12,2,0,10,4,9,5,0,0,1.45,4.75,6.5,0.4,0.4,Sun,2019-10-27 16:30:00,arsenal,h,both
13,27/10/2019,16:30,Matchweek 10,Sun,Away,L,1,2,Tottenham Hotspur,Liverpool,34,4-3-3,115.2,11,36.4,0.25,16.7,0,0,12,91.7,0,1,0,286,223,47,163,120,17,153,46.7,0,3,12,0,39.4,2019-10-27 16:30:00,tottenham,a,200,a,1.35143,2.18851,1.35143,1.42734,4,13,1,2,0.7543,l,10/27/2019 16:30,0,0,1,0,-0.07591,Tottenham,32.3,5.068965517,16,12,10,16,15,A Taylor,21,13,9,8,3,0,11,4,11,3,3,0,1.5,4.33,6.5,0.619047619,0.363636364,Sun,2019-10-27 16:30:00,tottenham,a,both
15,27/10/2019,16:30,Matchweek 10,Sun,Home,W,2,1,Liverpool,Tottenham,66,4-3-3,9.36,20,60.0,0.08,15.2,1,1,4,75.0,0,0,1,606,549,90,418,131,32,122,47.1,0,3,11,0,60.6,2019-10-27 16:30:00,liverpool,h,197,h,2.18851,1.35143,1.42734,1.35143,13,4,2,1,2.0089,w,10/27/2019 16:30,1,0,0,3,0.07591,Liverpool,5.068965517,32.3,16,28,10,23,8,A Taylor,21,13,9,8,3,0,11,4,11,3,3,0,1.5,4.33,6.5,0.619047619,0.363636364,Sun,2019-10-27 16:30:00,liverpool,h,both
12,02/11/2019,12:30,Matchweek 11,Sat,Home,W,1,0,Bournemouth,Manchester Utd,43,4-4-2,46.99,12,50.0,0.17,16.6,1,0,4,100.0,1,0,2,344,284,49,227,103,18,187,63.6,0,4,17,0,58.3,2019-11-02 12:30:00,bournemouth,h,201,h,1.86862,0.641129,1.86862,0.641129,3,4,1,0,2.382,w,11/2/2019 12:30,1,0,0,3,1.227491,Bournemouth,8.259259259,8.5,12,16,11,14,13,C Kavanagh,12,6,14,4,4,0,15,4,12,10,3,0,3.25,3.6,2.15,0.5,0.266666667,Sat,2019-11-02 12:30:00,bournemouth,h,both
15,02/11/2019,12:30,Matchweek 11,Sat,Away,L,0,1,Manchester United,Bournemouth,57,4-2-3-1,200.5,15,26.7,0.0,20.4,0,0,6,83.3,0,0,0,470,406,65,379,97,27,117,72.2,0,3,13,0,41.7,2019-11-02 12:30:00,man utd,a,202,a,0.641129,1.86862,0.641129,1.86862,4,3,0,1,0.4305,l,11/2/2019 12:30,0,0,1,0,-1.227491,Man Utd,8.5,8.259259259,12,13,11,13,11,C Kavanagh,12,6,14,4,4,0,15,4,12,10,3,0,3.25,3.6,2.15,0.5,0.266666667,Sat,2019-11-02 12:30:00,man utd,a,both
12,02/11/2019,15:00,Matchweek 11,Sat,Home,W,3,0,Sheffield United,Burnley,44,3-5-2,63.45,13,38.5,0.6,14.2,0,0,1,100.0,1,0,0,351,274,83,220,129,16,166,100.0,0,1,10,0,46.3,2019-11-02 15:00:00,sheffield united,h,211,h,2.58392,0.716613,2.58392,0.716613,6,3,3,0,2.6151,w,11/2/2019 15:00,1,0,0,3,1.867307,Sheffield United,17.71428571,8.5,15,16,11,12,8,S Hooper,13,6,8,7,1,0,6,0,12,6,2,0,2.25,3.2,3.4,0.461538462,0,Sat,2019-11-02 15:00:00,sheffield united,h,both
21,02/11/2019,15:00,Matchweek 11,Sat,Away,D,1,1,Wolverhampton Wanderers,Arsenal,42,3-4-3,105.0,25,32.0,0.13,18.0,1,0,4,75.0,0,0,0,378,327,92,236,110,37,209,55.6,0,2,20,0,76.2,2019-11-02 15:00:00,wolves,a,214,a,1.5103,1.02552,1.5103,1.02552,6,9,1,1,1.7378,d,11/2/2019 15:00,0,1,0,1,0.48478,Wolves,11.76,14.07142857,15,13,11,14,14,M Oliver,10,4,6,8,0,0,25,8,15,9,2,0,1.75,3.75,4.75,0.4,0.32,Sat,2019-11-02 15:00:00,wolves,a,both
11,02/11/2019,15:00,Matchweek 11,Sat,Away,W,3,2,Newcastle United,West Ham,30,3-4-3,60.66,12,75.0,0.33,18.1,1,0,6,66.7,0,0,1,237,177,24,97,119,17,129,66.7,0,1,9,0,48.1,2019-11-02 15:00:00,newcastle united,a,209,a,1.93192,1.53597,1.93192,1.53597,5,17,3,2,1.671,w,11/2/2019 15:00,1,0,0,3,0.39595,Newcastle United,14.47058824,4.166666667,15,12,11,9,17,S Attwell,16,6,10,7,2,0,12,9,7,3,1,0,1.75,3.8,4.5,0.375,0.75,Sat,2019-11-02 15:00:00,newcastle united,a,both
12,02/11/2019,15:00,Matchweek 11,Sat,Home,W,2,0,Brighton and Hove Albion,Norwich City,58,4-4-2,55.56,20,25.0,0.4,14.1,0,0,0,,1,0,1,533,480,162,407,90,29,116,70.6,0,0,11,0,70.0,2019-11-02 15:00:00,brighton,h,205,h,2.65496,0.455082,2.65496,0.455082,15,5,2,0,2.7289,w,11/2/2019 15:00,1,0,0,3,2.199878,Brighton,6.967741935,15.21052632,15,15,11,14,14,K Friend,21,5,11,8,0,0,7,0,8,3,1,0,1.72,4.2,4.33,0.238095238,0,Sat,2019-11-02 15:00:00,brighton,h,both
11,02/11/2019,15:00,Matchweek 11,Sat,Away,L,0,2,Norwich City,Brighton,42,4-2-3-1,5.23,7,0.0,,15.9,1,0,5,60.0,0,0,0,359,325,54,299,66,14,246,66.7,0,1,11,0,30.0,2019-11-02 15:00:00,norwich,a,210,a,0.455082,2.65496,0.455082,2.65496,5,15,0,2,0.1771,l,11/2/2019 15:00,0,0,1,0,-2.199878,Norwich,15.21052632,6.967741935,15,7,11,11,26,K Friend,21,5,11,8,0,0,7,0,8,3,1,0,1.72,4.2,4.33,0.238095238,0,Sat,2019-11-02 15:00:00,norwich,a,both
16,02/11/2019,15:00,Matchweek 11,Sat,Home,W,2,1,Manchester City,Southampton,75,4-3-3,143.5,26,15.4,0.5,15.2,1,0,3,66.7,0,0,4,668,611,87,530,111,33,116,64.9,0,3,13,0,52.5,2019-11-02 15:00:00,man city,h,208,h,3.36132,0.893889,3.36132,0.893889,31,2,2,1,2.8097,w,11/2/2019 15:00,1,0,0,3,2.467431,Man City,3.192307692,17.75,15,25,11,34,10,L Mason,26,4,11,17,3,0,3,3,10,0,1,0,1.07,13,23,0.153846154,1,Sat,2019-11-02 15:00:00,man city,h,both
17,02/11/2019,15:00,Matchweek 11,Sat,Away,W,2,1,Liverpool,Aston Villa,72,4-3-3,9.36,25,24.0,0.33,13.6,1,0,2,50.0,0,0,2,624,569,92,434,125,42,118,42.9,0,2,10,0,58.1,2019-11-02 15:00:00,liverpool,a,207,a,2.38824,0.741615,2.38824,0.741615,16,2,2,1,2.4681,w,11/2/2019 15:00,1,0,0,3,1.646625,Liverpool,4.4,20.92857143,15,31,11,25,9,J Moss,5,2,12,2,1,0,25,6,9,10,2,0,9,5,1.33,0.4,0.24,Sat,2019-11-02 15:00:00,liverpool,a,both
15,02/11/2019,15:00,Matchweek 11,Sat,Home,D,1,1,Arsenal,Wolves,58,4-4-2,137.5,10,40.0,0.25,14.0,0,0,8,87.5,0,0,0,529,485,90,411,84,13,211,68.2,0,0,8,0,23.8,2019-11-02 15:00:00,arsenal,h,203,h,1.02552,1.5103,1.02552,1.5103,9,6,1,1,0.9812,d,11/2/2019 15:00,0,1,0,1,-0.48478,Arsenal,14.07142857,11.76,15,17,11,16,15,M Oliver,10,4,6,8,0,0,25,8,15,9,2,0,1.75,3.75,4.75,0.4,0.32,Sat,2019-11-02 15:00:00,arsenal,h,both
13,02/11/2019,15:00,Matchweek 11,Sat,Home,L,1,2,Aston Villa,Liverpool,28,4-3-3,143.1,5,40.0,0.5,12.8,0,0,6,66.7,0,0,0,206,150,72,109,107,8,158,17.6,0,1,14,0,41.9,2019-11-02 15:00:00,aston villa,h,204,h,0.741615,2.38824,0.741615,2.38824,2,16,1,2,0.3756,l,11/2/2019 15:00,0,0,1,0,-1.646625,Aston Villa,20.92857143,4.4,15,11,11,16,18,J Moss,5,2,12,2,1,0,25,6,9,10,2,0,9,5,1.33,0.4,0.24,Sat,2019-11-02 15:00:00,aston villa,h,both
12,02/11/2019,15:00,Matchweek 11,Sat,Home,L,2,3,West Ham United,Newcastle Utd,70,4-1-4-1,103.7,16,37.5,0.33,13.4,0,0,9,66.7,0,0,1,585,533,87,444,128,27,100,37.5,0,2,10,0,51.9,2019-11-02 15:00:00,west ham,h,213,h,1.53597,1.93192,1.53597,1.93192,17,5,2,3,1.071,l,11/2/2019 15:00,0,0,1,0,-0.39595,West Ham,4.166666667,14.47058824,15,13,11,14,17,S Attwell,16,6,10,7,2,0,12,9,7,3,1,0,1.75,3.8,4.5,0.375,0.75,Sat,2019-11-02 15:00:00,west ham,h,both
13,02/11/2019,15:00,Matchweek 11,Sat,Away,L,1,2,Southampton,Manchester City,25,3-5-2,51.75,3,100.0,0.33,17.6,0,0,4,50.0,0,0,0,206,157,92,121,94,5,200,56.5,0,1,10,0,47.5,2019-11-02 15:00:00,southampton,a,212,a,0.893889,3.36132,0.893889,3.36132,2,31,1,2,0.1163,l,11/2/2019 15:00,0,0,1,0,-2.467431,Southampton,17.75,3.192307692,15,8,11,10,27,L Mason,26,4,11,17,3,0,3,3,10,0,1,0,1.07,13,23,0.153846154,1,Sat,2019-11-02 15:00:00,southampton,a,both
11,02/11/2019,15:00,Matchweek 11,Sat,Away,L,0,3,Burnley,Sheffield Utd,56,4-4-2,21.47,6,16.7,0.0,14.0,1,0,5,40.0,0,0,1,449,372,141,277,149,9,129,25.0,0,2,13,0,53.7,2019-11-02 15:00:00,burnley,a,206,a,0.716613,2.58392,0.716613,2.58392,3,6,0,3,0.2598,l,11/2/2019 15:00,0,0,1,0,-1.867307,Burnley,8.5,17.71428571,15,12,11,14,18,S Hooper,13,6,8,7,1,0,6,0,12,6,2,0,2.25,3.2,3.4,0.461538462,0,Sat,2019-11-02 15:00:00,burnley,a,both
16,02/11/2019,17:30,Matchweek 11,Sat,Away,W,2,1,Chelsea,Watford,66,4-2-3-1,40.5,16,62.5,0.2,17.4,1,0,2,100.0,0,1,0,766,721,201,632,86,25,198,85.7,0,2,7,0,45.5,2019-11-02 17:30:00,chelsea,a,215,a,2.18313,1.4744,2.18313,0.713228,8,6,2,1,1.8825,w,11/2/2019 17:30,1,0,0,3,1.469902,Chelsea,11.26315789,20.2,17,23,11,25,17,A Taylor,12,3,8,1,4,0,16,10,5,6,2,0,5,4.33,1.61,0.25,0.625,Sat,2019-11-02 17:30:00,chelsea,a,both
13,02/11/2019,17:30,Matchweek 11,Sat,Home,L,1,2,Watford,Chelsea,34,3-5-2,50.4,11,18.2,0.0,19.4,0,1,10,80.0,0,0,0,378,323,137,205,83,19,315,52.9,0,4,11,0,54.5,2019-11-02 17:30:00,watford,h,216,h,1.4744,2.18313,0.713228,2.18313,6,8,1,2,0.8637,l,11/2/2019 17:30,0,0,1,0,-1.469902,Watford,20.2,11.26315789,17,5,11,6,23,A Taylor,12,3,8,1,4,0,16,10,5,6,2,0,5,4.33,1.61,0.25,0.625,Sat,2019-11-02 17:30:00,watford,h,both
11,03/11/2019,14:00,Matchweek 11,Sun,Home,L,0,2,Crystal Palace,Leicester City,44,4-2-3-1,5.49,12,25.0,0.0,21.8,0,0,5,60.0,0,0,0,313,283,77,219,84,15,143,78.9,0,2,16,0,39.4,2019-11-03 14:00:00,crystal palace,h,217,h,0.44291,0.981167,0.44291,0.981167,5,5,0,2,0.8167,l,11/3/2019 14:00,0,0,1,0,-0.538257,Crystal Palace,17.8,6.413793103,14,15,11,10,14,P Tierney,12,3,15,5,2,0,14,5,16,6,2,0,3.5,3.4,2.1,0.25,0.357142857,Sun,2019-11-03 14:00:00,crystal palace,h,both
13,03/11/2019,14:00,Matchweek 11,Sun,Away,W,2,0,Leicester City,Crystal Palace,56,4-1-4-1,93.87,14,35.7,0.4,13.4,1,0,3,100.0,1,0,0,419,382,59,317,88,25,185,53.3,0,2,17,0,60.6,2019-11-03 14:00:00,leicester,a,218,a,0.981167,0.44291,0.981167,0.44291,5,5,2,0,1.8316,w,11/3/2019 14:00,1,0,0,3,0.538257,Leicester,6.413793103,17.8,14,23,11,27,8,P Tierney,12,3,15,5,2,0,14,5,16,6,2,0,3.5,3.4,2.1,0.25,0.357142857,Sun,2019-11-03 14:00:00,leicester,a,both
14,03/11/2019,16:30,Matchweek 11,Sun,Away,D,1,1,Tottenham Hotspur,Everton,54,4-2-3-1,115.2,4,50.0,0.5,16.7,0,0,3,66.7,0,0,0,416,372,102,312,89,8,154,53.8,1,2,10,0,45.7,2019-11-03 16:30:00,tottenham,a,220,a,0.243393,1.15532,0.243393,1.15532,1,8,1,1,0.46,d,11/3/2019 16:30,0,1,0,1,-0.911927,Tottenham,10.22222222,11.24,16,13,11,17,16,M Atkinson,7,3,9,5,1,0,4,2,8,2,2,1,2.7,3.4,2.6,0.428571429,0.5,Sun,2019-11-03 16:30:00,tottenham,a,both
13,03/11/2019,16:30,Matchweek 11,Sun,Home,D,1,1,Everton,Tottenham,46,4-1-4-1,106.6,7,42.9,0.33,12.5,0,0,2,50.0,0,0,1,359,313,62,212,106,14,151,73.7,0,1,8,0,54.3,2019-11-03 16:30:00,everton,h,219,h,1.15532,0.243393,1.15532,0.243393,8,1,1,1,2.2648,d,11/3/2019 16:30,0,1,0,1,0.911927,Everton,11.24,10.22222222,16,11,11,11,17,M Atkinson,7,3,9,5,1,0,4,2,8,2,2,1,2.7,3.4,2.6,0.428571429,0.5,Sun,2019-11-03 16:30:00,everton,h,both
12,08/11/2019,20:00,Matchweek 12,Fri,Home,L,0,2,Norwich City,Watford,66,4-2-3-1,5.23,17,29.4,0.0,21.7,1,0,2,0.0,0,0,0,589,547,127,481,65,22,135,60.5,0,1,12,0,45.0,2019-11-08 20:00:00,norwich,h,221,h,0.62104,1.36017,0.62104,1.36017,11,3,0,2,0.7555,l,11/8/2019 20:00,0,0,1,0,-0.73913,Norwich,7.578947368,15.54545455,20,7,12,11,28,A Marriner,17,5,7,10,1,0,12,2,13,4,2,1,2.7,3.5,2.55,0.294117647,0.166666667,Fri,2019-11-08 20:00:00,norwich,h,both
14,08/11/2019,20:00,Matchweek 12,Fri,Away,W,2,0,Watford,Norwich City,34,3-5-2,50.4,12,16.7,1.0,17.1,0,0,5,100.0,1,0,2,298,245,74,178,101,20,249,71.4,1,4,16,0,55.0,2019-11-08 20:00:00,watford,a,222,a,1.36017,0.62104,1.36017,0.62104,3,11,2,0,1.9645,w,11/8/2019 20:00,1,0,0,3,0.73913,Watford,15.54545455,7.578947368,20,8,12,8,23,A Marriner,17,5,7,10,1,0,12,2,13,4,2,1,2.7,3.5,2.55,0.294117647,0.166666667,Fri,2019-11-08 20:00:00,watford,a,both
18,09/11/2019,12:30,Matchweek 12,Sat,Home,W,2,0,Chelsea,Crystal Palace,61,4-2-3-1,40.5,22,27.3,0.33,17.8,3,0,1,100.0,1,0,0,558,524,111,434,93,38,155,77.8,0,3,12,0,51.9,2019-11-09 12:30:00,chelsea,h,223,h,3.28903,0.479488,3.28903,0.479488,11,3,2,0,2.875,w,11/9/2019 12:30,1,0,0,3,2.809542,Chelsea,7.75,13.91304348,12,26,12,27,17,M Dean,23,5,9,7,3,0,3,1,17,0,2,0,1.33,5,10,0.217391304,0.333333333,Sat,2019-11-09 12:30:00,chelsea,h,both
12,09/11/2019,12:30,Matchweek 12,Sat,Away,L,0,2,Crystal Palace,Chelsea,39,4-2-3-1,5.49,3,33.3,0.0,15.7,0,0,6,66.7,0,0,0,347,310,58,257,73,6,188,64.7,0,2,17,0,48.1,2019-11-09 12:30:00,crystal palace,a,224,a,0.479488,3.28903,0.479488,3.28903,3,11,0,2,0.0769,l,11/9/2019 12:30,0,0,1,0,-2.809542,Crystal Palace,13.91304348,7.75,12,15,12,10,16,M Dean,23,5,9,7,3,0,3,1,17,0,2,0,1.33,5,10,0.217391304,0.333333333,Sat,2019-11-09 12:30:00,crystal palace,a,both
12,09/11/2019,15:00,Matchweek 12,Sat,Home,W,2,1,Newcastle United,Bournemouth,34,3-4-3,60.66,20,45.0,0.22,18.1,0,0,3,66.7,0,0,1,261,207,100,143,130,23,194,61.1,0,2,12,0,52.8,2019-11-09 15:00:00,newcastle united,h,228,h,2.3306,1.9213,2.3306,1.9213,5,10,2,1,1.6708,w,11/9/2019 15:00,1,0,0,3,0.4093,Newcastle United,18.88235294,7.823529412,15,15,12,11,18,M Atkinson,20,9,10,5,2,0,16,3,5,4,0,0,2.55,3.25,2.8,0.45,0.1875,Sat,2019-11-09 15:00:00,newcastle united,h,both
14,09/11/2019,15:00,Matchweek 12,Sat,Home,L,1,2,Southampton,Everton,46,3-4-3,51.75,4,75.0,0.33,21.2,1,0,5,60.0,0,0,0,303,255,57,200,84,8,185,47.8,0,1,13,0,40.0,2019-11-09 15:00:00,southampton,h,230,h,0.742281,2.08883,0.742281,2.08883,1,6,1,2,0.4354,l,11/9/2019 15:00,0,0,1,0,-1.346549,Southampton,9.941176471,6.516129032,15,8,12,11,29,P Tierney,4,3,12,5,1,0,24,5,12,9,1,0,2.9,3.3,2.45,0.75,0.208333333,Sat,2019-11-09 15:00:00,southampton,h,both
